Marca,Código Marca,Modelo,Código Modelo,Ano,Código Ano
Ford,22,Ka GL 1.0i Zetec Rocam,818,2007 Gasolina,2007-1
Ford,22,Ka GL 1.0i Zetec Rocam,818,2006 Gasolina,2006-1
Ford,22,Ka GL 1.0i Zetec Rocam,818,2005 Gasolina,2005-1
Ford,22,Ka GL 1.0i Zetec Rocam,818,2004 Gasolina,2004-1
Ford,22,Ka GL 1.0i Zetec Rocam,818,2003 Gasolina,2003-1
Ford,22,Ka GL 1.0i Zetec Rocam,818,2002 Gasolina,2002-1
Ford,22,Ka GL 1.0i Zetec Rocam,818,2001 Gasolina,2001-1
Ford,22,Ka GL 1.0i Zetec Rocam,818,2000 Gasolina,2000-1
Ford,22,Ka GL Image 1.0i/ 1.0i Zetec Rocam,819,2003 Gasolina,2003-1
Ford,22,Ka GL Image 1.0i/ 1.0i Zetec Rocam,819,2002 Gasolina,2002-1
Ford,22,Ka GL Image 1.0i/ 1.0i Zetec Rocam,819,2001 Gasolina,2001-1
Ford,22,Ka GL Image 1.0i/ 1.0i Zetec Rocam,819,2000 Gasolina,2000-1
Ford,22,Ka Image 1.0i,820,2000 Gasolina,2000-1
Ford,22,Ka Image 1.0i,820,1999 Gasolina,1999-1
Ford,22,Ka Image 1.0i,820,1998 Gasolina,1998-1
Ford,22,Ka MP3 1.0 MPI 8V 65cv,3887,2007 Gasolina,2007-1
Ford,22,Ka MP3 1.0 MPI 8V 65cv,3887,2006 Gasolina,2006-1
Ford,22,Ka MP3 1.6 MPI 8V 95cv,3888,2007 Gasolina,2007-1
Ford,22,Ka MP3 1.6 MPI 8V 95cv,3888,2006 Gasolina,2006-1
Ford,22,Ka SEL 1.5 16V Flex 5p,6917,2018 Gasolina,2018-1
Ford,22,Ka SEL 1.5 16V Flex 5p,6917,2017 Gasolina,2017-1
Ford,22,Ka SEL 1.5 16V Flex 5p,6917,2016 Gasolina,2016-1
Ford,22,Ka SEL 1.5 16V Flex 5p,6917,2015 Gasolina,2015-1
Ford,22,Ka Sport 1.6 8V Flex 3p,5623,2013 Gasolina,2013-1
Ford,22,Ka Sport 1.6 8V Flex 3p,5623,2012 Gasolina,2012-1
Ford,22,Ka Street 1.0i,821,1999 Gasolina,1999-1
Ford,22,Ka Street 1.0i,821,1998 Gasolina,1998-1
Ford,22,Ka Tecno 1.0i 8v Zetec Rocam,822,2000 Gasolina,2000-1
Ford,22,Ka TRAIL 1.0 12V Flex Mec. 5p,7905,2018 Gasolina,2018-1
Ford,22,Ka TRAIL 1.0 12V Flex Mec. 5p,7905,2017 Gasolina,2017-1
Ford,22,Ka TRAIL 1.5 16V Flex Mec. 5p,7904,2018 Gasolina,2018-1
Ford,22,Ka TRAIL 1.5 16V Flex Mec. 5p,7904,2017 Gasolina,2017-1
Ford,22,Ka XR 1.6 MPI 8V,823,2007 Gasolina,2007-1
Ford,22,Ka XR 1.6 MPI 8V,823,2006 Gasolina,2006-1
Ford,22,Ka XR 1.6 MPI 8V,823,2005 Gasolina,2005-1
Ford,22,Ka XR 1.6 MPI 8V,823,2004 Gasolina,2004-1
Ford,22,Ka XR 1.6 MPI 8V,823,2003 Gasolina,2003-1
Ford,22,Ka XR 1.6 MPI 8V,823,2002 Gasolina,2002-1
Ford,22,Ka XR 1.6 MPI 8V,823,2001 Gasolina,2001-1
Ford,22,Ka+ Sedan 1.0 SE/SE PLUS TiVCT Flex 4p,6919,2021 Gasolina,2021-1
Ford,22,Ka+ Sedan 1.0 SE/SE PLUS TiVCT Flex 4p,6919,2020 Gasolina,2020-1
Ford,22,Ka+ Sedan 1.0 SE/SE PLUS TiVCT Flex 4p,6919,2019 Gasolina,2019-1
Ford,22,Ka+ Sedan 1.0 SE/SE PLUS TiVCT Flex 4p,6919,2018 Gasolina,2018-1
Ford,22,Ka+ Sedan 1.0 SE/SE PLUS TiVCT Flex 4p,6919,2017 Gasolina,2017-1
Ford,22,Ka+ Sedan 1.0 SE/SE PLUS TiVCT Flex 4p,6919,2016 Gasolina,2016-1
Ford,22,Ka+ Sedan 1.0 SE/SE PLUS TiVCT Flex 4p,6919,2015 Gasolina,2015-1
Ford,22,Ka+ Sedan 1.0 SEL TiCVT Flex 4p,6918,2019 Gasolina,2019-1
Ford,22,Ka+ Sedan 1.0 SEL TiCVT Flex 4p,6918,2018 Gasolina,2018-1
Ford,22,Ka+ Sedan 1.0 SEL TiCVT Flex 4p,6918,2017 Gasolina,2017-1
Ford,22,Ka+ Sedan 1.0 SEL TiCVT Flex 4p,6918,2016 Gasolina,2016-1
Ford,22,Ka+ Sedan 1.0 SEL TiCVT Flex 4p,6918,2015 Gasolina,2015-1
Ford,22,Ka+ Sedan 1.5 ADVANCED 16V Flex 4p,8123,2018 Gasolina,2018-1
Ford,22,Ka+ Sedan 1.5 SE/SE PLUS 16V Flex 4p,6920,2018 Gasolina,2018-1
Ford,22,Ka+ Sedan 1.5 SE/SE PLUS 16V Flex 4p,6920,2017 Gasolina,2017-1
Ford,22,Ka+ Sedan 1.5 SE/SE PLUS 16V Flex 4p,6920,2016 Gasolina,2016-1
Ford,22,Ka+ Sedan 1.5 SE/SE PLUS 16V Flex 4p,6920,2015 Gasolina,2015-1
Ford,22,Ka+ Sedan 1.5 SEL 16V Flex 4p,6921,2018 Gasolina,2018-1
Ford,22,Ka+ Sedan 1.5 SEL 16V Flex 4p,6921,2017 Gasolina,2017-1
Ford,22,Ka+ Sedan 1.5 SEL 16V Flex 4p,6921,2016 Gasolina,2016-1
Ford,22,Ka+ Sedan 1.5 SEL 16V Flex 4p,6921,2015 Gasolina,2015-1
Ford,22,Maverick Lariat FX4 2.0 EcoBoost Aut.,9744,32000 Gasolina,32000-1
Ford,22,Maverick Lariat FX4 2.0 EcoBoost Aut.,9744,2024 Gasolina,2024-1
Ford,22,Maverick Lariat FX4 2.0 EcoBoost Aut.,9744,2023 Gasolina,2023-1
Ford,22,Maverick Lariat FX4 2.0 EcoBoost Aut.,9744,2022 Gasolina,2022-1
Ford,22,Maverick Lariat Hybrid 2.5 Aut.,10758,32000 Gasolina,32000-1
Ford,22,Maverick Lariat Hybrid 2.5 Aut.,10758,2024 Gasolina,2024-1
Ford,22,Maverick Lariat Hybrid 2.5 Aut.,10758,2023 Gasolina,2023-1
Ford,22,Mondeo CLX 1.8 4p e 5p,824,1997 Gasolina,1997-1
Ford,22,Mondeo CLX 1.8 4p e 5p,824,1996 Gasolina,1996-1
Ford,22,Mondeo CLX 1.8 4p e 5p,824,1995 Gasolina,1995-1
Ford,22,Mondeo CLX 1.8i SW,825,1997 Gasolina,1997-1
Ford,22,Mondeo CLX 1.8i SW,825,1996 Gasolina,1996-1
Ford,22,Mondeo CLX 1.8i SW,825,1995 Gasolina,1995-1
Ford,22,Mondeo CLX 2.0i 4p Aut,826,2000 Gasolina,2000-1
Ford,22,Mondeo CLX 2.0i 4p Aut,826,1999 Gasolina,1999-1
Ford,22,Mondeo CLX 2.0i 4p Aut,826,1998 Gasolina,1998-1
Ford,22,Mondeo CLX 2.0i 4p Aut,826,1997 Gasolina,1997-1
Ford,22,Mondeo CLX 2.0i 4p Aut,826,1996 Gasolina,1996-1
Ford,22,Mondeo CLX 2.0i 4p Mec,827,2000 Gasolina,2000-1
Ford,22,Mondeo CLX 2.0i 4p Mec,827,1999 Gasolina,1999-1
Ford,22,Mondeo CLX 2.0i 4p Mec,827,1998 Gasolina,1998-1
Ford,22,Mondeo CLX 2.0i 4p Mec,827,1997 Gasolina,1997-1
Ford,22,Mondeo CLX 2.0i 4p Mec,827,1996 Gasolina,1996-1
Ford,22,Mondeo CLX 2.0i 4p Mec,827,1995 Gasolina,1995-1
Ford,22,Mondeo CLX 2.0i SW Aut,828,2000 Gasolina,2000-1
Ford,22,Mondeo CLX 2.0i SW Aut,828,1999 Gasolina,1999-1
Ford,22,Mondeo CLX 2.0i SW Aut,828,1998 Gasolina,1998-1
Ford,22,Mondeo CLX 2.0i SW Aut,828,1997 Gasolina,1997-1
Ford,22,Mondeo CLX 2.0i SW Aut,828,1996 Gasolina,1996-1
Ford,22,Mondeo CLX 2.0i SW Mec,829,1999 Gasolina,1999-1
Ford,22,Mondeo CLX 2.0i SW Mec,829,1998 Gasolina,1998-1
Ford,22,Mondeo CLX 2.0i SW Mec,829,1997 Gasolina,1997-1
Ford,22,Mondeo CLX 2.0i SW Mec,829,1996 Gasolina,1996-1
Ford,22,Mondeo CLX 2.0i SW Mec,829,1995 Gasolina,1995-1
Ford,22,Mondeo Ghia 2.0 16V 143cv 4p Aut,830,2006 Gasolina,2006-1
Ford,22,Mondeo Ghia 2.0 16V 143cv 4p Aut,830,2005 Gasolina,2005-1
Ford,22,Mondeo Ghia 2.0 16V 143cv 4p Aut,830,2004 Gasolina,2004-1
Ford,22,Mondeo Ghia 2.0 16V 143cv 4p Aut,830,2003 Gasolina,2003-1
Ford,22,Mondeo Ghia 2.0 16V 143cv 4p Aut,830,2002 Gasolina,2002-1
Ford,22,Mondeo Ghia 2.0 16V 143cv 4p Aut,830,2001 Gasolina,2001-1
Ford,22,Mondeo Ghia 2.0 16V 143cv 4p Mec,831,2004 Gasolina,2004-1
Ford,22,Mondeo Ghia 2.0 16V 143cv 4p Mec,831,2003 Gasolina,2003-1
Ford,22,Mondeo Ghia 2.0 16V 143cv 4p Mec,831,2002 Gasolina,2002-1
Ford,22,Mondeo Ghia 2.0 16V 143cv 4p Mec,831,2001 Gasolina,2001-1
Ford,22,Mondeo Ghia 2.5 V6 Aut,832,2000 Gasolina,2000-1
Ford,22,Mondeo Ghia 2.5 V6 Aut,832,1999 Gasolina,1999-1
Ford,22,Mondeo Ghia 2.5 V6 Mec,833,2000 Gasolina,2000-1
Ford,22,Mondeo Ghia 2.5 V6 Mec,833,1999 Gasolina,1999-1
Ford,22,Mondeo GLX 2.0 16V 4p Aut,834,2000 Gasolina,2000-1
Ford,22,Mondeo GLX 2.0 16V 4p Aut,834,1999 Gasolina,1999-1
Ford,22,Mondeo GLX 2.0 16V 4p Aut,834,1998 Gasolina,1998-1
Ford,22,Mondeo GLX 2.0 16V 4p Aut,834,1997 Gasolina,1997-1
Ford,22,Mondeo GLX 2.0 16V 4p Aut,834,1996 Gasolina,1996-1
Ford,22,Mondeo GLX 2.0 16V 4p Aut,834,1995 Gasolina,1995-1
Ford,22,Mondeo GLX 2.0 4p e 5p,835,2001 Gasolina,2001-1
Ford,22,Mondeo GLX 2.0 4p e 5p,835,2000 Gasolina,2000-1
Ford,22,Mondeo GLX 2.0 4p e 5p,835,1999 Gasolina,1999-1
Ford,22,Mondeo GLX 2.0 4p e 5p,835,1998 Gasolina,1998-1
Ford,22,Mondeo GLX 2.0 4p e 5p,835,1997 Gasolina,1997-1
Ford,22,Mondeo GLX 2.0 4p e 5p,835,1996 Gasolina,1996-1
Ford,22,Mondeo GLX 2.0 4p e 5p,835,1995 Gasolina,1995-1
Ford,22,Mondeo GLX 2.0 4p e 5p,835,1994 Gasolina,1994-1
Ford,22,Mondeo GLX 2.0i SW Mec./ Aut.,836,1999 Gasolina,1999-1
Ford,22,Mondeo GLX 2.0i SW Mec./ Aut.,836,1998 Gasolina,1998-1
Ford,22,Mondeo GLX 2.0i SW Mec./ Aut.,836,1997 Gasolina,1997-1
Ford,22,Mondeo GLX 2.0i SW Mec./ Aut.,836,1996 Gasolina,1996-1
Ford,22,Mondeo GLX 2.0i SW Mec./ Aut.,836,1995 Gasolina,1995-1
Ford,22,Mustang 3.8 V6,837,1995 Gasolina,1995-1
Ford,22,Mustang 3.8 V6,837,1994 Gasolina,1994-1
Ford,22,Mustang 3.8 V6 Conv.,838,1995 Gasolina,1995-1
Ford,22,Mustang 3.8 V6 Conv.,838,1994 Gasolina,1994-1
Ford,22,Mustang Black Shadow 5.0 V8,8987,2020 Gasolina,2020-1
Ford,22,Mustang Cobra 5.7 V8,839,1995 Gasolina,1995-1
Ford,22,Mustang GT Performance 5.0 V8,10993,32000 Gasolina,32000-1
Ford,22,Mustang GT Performance 5.0 V8,10993,2024 Gasolina,2024-1
Ford,22,Mustang GT Premium 5.0 V8,8238,2019 Gasolina,2019-1
Ford,22,Mustang GT Premium 5.0 V8,8238,2018 Gasolina,2018-1
Ford,22,Mustang GT V8,840,2016 Gasolina,2016-1
Ford,22,Mustang GT V8,840,2015 Gasolina,2015-1
Ford,22,Mustang GT V8,840,2014 Gasolina,2014-1
Ford,22,Mustang GT V8,840,2013 Gasolina,2013-1
Ford,22,Mustang GT V8,840,2012 Gasolina,2012-1
Ford,22,Mustang GT V8,840,2011 Gasolina,2011-1
Ford,22,Mustang GT V8,840,2010 Gasolina,2010-1
Ford,22,Mustang GT V8,840,2009 Gasolina,2009-1
Ford,22,Mustang GT V8,840,2008 Gasolina,2008-1
Ford,22,Mustang GT V8,840,2007 Gasolina,2007-1
Ford,22,Mustang GT V8,840,2006 Gasolina,2006-1
Ford,22,Mustang GT V8,840,2005 Gasolina,2005-1
Ford,22,Mustang GT V8,840,1995 Gasolina,1995-1
Ford,22,Mustang GT V8,840,1994 Gasolina,1994-1
Ford,22,Mustang GT V8 Conversível,841,2015 Gasolina,2015-1
Ford,22,Mustang GT V8 Conversível,841,2012 Gasolina,2012-1
Ford,22,Mustang GT V8 Conversível,841,2011 Gasolina,2011-1
Ford,22,Mustang GT V8 Conversível,841,2010 Gasolina,2010-1
Ford,22,Mustang GT V8 Conversível,841,2009 Gasolina,2009-1
Ford,22,Mustang GT V8 Conversível,841,2008 Gasolina,2008-1
Ford,22,Mustang GT V8 Conversível,841,2007 Gasolina,2007-1
Ford,22,Mustang GT V8 Conversível,841,2000 Gasolina,2000-1
Ford,22,Mustang GT V8 Conversível,841,1998 Gasolina,1998-1
Ford,22,Mustang GT V8 Conversível,841,1995 Gasolina,1995-1
Ford,22,Mustang GT V8 Conversível,841,1994 Gasolina,1994-1
Ford,22,Mustang MACH 1 5.0 V8,9354,2023 Gasolina,2023-1
Ford,22,Mustang MACH 1 5.0 V8,9354,2022 Gasolina,2022-1
Ford,22,Mustang MACH 1 5.0 V8,9354,2021 Gasolina,2021-1
Ford,22,Mustang Mach-E GT Performance (Elétrico),10868,32000 Gasolina,32000-1
Ford,22,Mustang Mach-E GT Performance (Elétrico),10868,2024 Gasolina,2024-1
Ford,22,Mustang Mach-E GT Performance (Elétrico),10868,2023 Gasolina,2023-1
Ford,22,Pampa 4x4 Jeep GL / L 1.6,842,1995 Gasolina,1995-1
Ford,22,Pampa 4x4 Jeep GL / L 1.6,842,1995 Álcool,1995-2
Ford,22,Pampa 4x4 Jeep GL / L 1.6,842,1994 Gasolina,1994-1
Ford,22,Pampa 4x4 Jeep GL / L 1.6,842,1993 Gasolina,1993-1
Ford,22,Pampa 4x4 Jeep GL / L 1.6,842,1992 Gasolina,1992-1
Ford,22,Pampa 4x4 Jeep GL / L 1.6,842,1991 Gasolina,1991-1
Ford,22,Pampa 4x4 Jeep GL / L 1.6,842,1990 Gasolina,1990-1
Ford,22,Pampa 4x4 Jeep GL / L 1.6,842,1989 Gasolina,1989-1
Ford,22,Pampa 4x4 Jeep GL / L 1.6,842,1988 Gasolina,1988-1
Ford,22,Pampa 4x4 Jeep GL / L 1.6,842,1987 Gasolina,1987-1
Ford,22,Pampa 4x4 Jeep GL / L 1.6,842,1986 Gasolina,1986-1
Ford,22,Pampa 4x4 Jeep GL / L 1.6,842,1985 Gasolina,1985-1
Ford,22,Pampa Ghia 1.6/1.8/DUO,843,1995 Gasolina,1995-1
Ford,22,Pampa Ghia 1.6/1.8/DUO,843,1995 Álcool,1995-2
Ford,22,Pampa Ghia 1.6/1.8/DUO,843,1994 Gasolina,1994-1
Ford,22,Pampa Ghia 1.6/1.8/DUO,843,1993 Gasolina,1993-1
Ford,22,Pampa Ghia 1.6/1.8/DUO,843,1992 Gasolina,1992-1
Ford,22,Pampa Ghia 1.6/1.8/DUO,843,1991 Gasolina,1991-1
Ford,22,Pampa Ghia 1.6/1.8/DUO,843,1990 Gasolina,1990-1
Ford,22,Pampa Ghia 1.6/1.8/DUO,843,1989 Gasolina,1989-1
Ford,22,Pampa Ghia 1.6/1.8/DUO,843,1988 Gasolina,1988-1
Ford,22,Pampa Ghia 1.6/1.8/DUO,843,1987 Gasolina,1987-1
Ford,22,Pampa GL 1.6/ 1.8,844,1997 Gasolina,1997-1
Ford,22,Pampa GL 1.6/ 1.8,844,1996 Gasolina,1996-1
Ford,22,Pampa GL 1.6/ 1.8,844,1996 Álcool,1996-2
Ford,22,Pampa GL 1.6/ 1.8,844,1995 Gasolina,1995-1
Ford,22,Pampa GL 1.6/ 1.8,844,1995 Álcool,1995-2
Ford,22,Pampa GL 1.6/ 1.8,844,1994 Gasolina,1994-1
Ford,22,Pampa GL 1.6/ 1.8,844,1993 Gasolina,1993-1
Ford,22,Pampa GL 1.6/ 1.8,844,1992 Gasolina,1992-1
Ford,22,Pampa GL 1.6/ 1.8,844,1991 Gasolina,1991-1
Ford,22,Pampa GL 1.6/ 1.8,844,1990 Gasolina,1990-1
Ford,22,Pampa GL 1.6/ 1.8,844,1989 Gasolina,1989-1
Ford,22,Pampa GL 1.6/ 1.8,844,1988 Gasolina,1988-1
Ford,22,Pampa GL 1.6/ 1.8,844,1987 Gasolina,1987-1
Ford,22,Pampa GL 1.6/ 1.8,844,1986 Gasolina,1986-1
Ford,22,Pampa GL 1.6/ 1.8,844,1985 Gasolina,1985-1
Ford,22,Pampa L 1.6,845,1997 Gasolina,1997-1
Ford,22,Pampa L 1.6,845,1997 Álcool,1997-2
Ford,22,Pampa L 1.6,845,1996 Gasolina,1996-1
Ford,22,Pampa L 1.6,845,1996 Álcool,1996-2
Ford,22,Pampa L 1.6,845,1995 Gasolina,1995-1
Ford,22,Pampa L 1.6,845,1995 Álcool,1995-2
Ford,22,Pampa L 1.6,845,1994 Gasolina,1994-1
Ford,22,Pampa L 1.6,845,1993 Gasolina,1993-1
Ford,22,Pampa L 1.6,845,1992 Gasolina,1992-1
Ford,22,Pampa L 1.6,845,1991 Gasolina,1991-1
Ford,22,Pampa L 1.6,845,1990 Gasolina,1990-1
Ford,22,Pampa L 1.6,845,1989 Gasolina,1989-1
Ford,22,Pampa L 1.6,845,1988 Gasolina,1988-1
Ford,22,Pampa L 1.6,845,1987 Gasolina,1987-1
Ford,22,Pampa L 1.6,845,1986 Gasolina,1986-1
Ford,22,Pampa L 1.6,845,1985 Gasolina,1985-1
Ford,22,Pampa L 1.8i / 1.8,846,1997 Gasolina,1997-1
Ford,22,Pampa L 1.8i / 1.8,846,1997 Álcool,1997-2
Ford,22,Pampa L 1.8i / 1.8,846,1996 Gasolina,1996-1
Ford,22,Pampa L 1.8i / 1.8,846,1996 Álcool,1996-2
Ford,22,Pampa L 1.8i / 1.8,846,1995 Gasolina,1995-1
Ford,22,Pampa L 1.8i / 1.8,846,1995 Álcool,1995-2
Ford,22,Pampa L 1.8i / 1.8,846,1994 Gasolina,1994-1
Ford,22,Pampa L 1.8i / 1.8,846,1993 Gasolina,1993-1
Ford,22,Pampa L 1.8i / 1.8,846,1992 Gasolina,1992-1
Ford,22,Pampa L 1.8i / 1.8,846,1991 Gasolina,1991-1
Ford,22,Pampa L 1.8i / 1.8,846,1990 Gasolina,1990-1
Ford,22,Pampa L 1.8i / 1.8,846,1989 Gasolina,1989-1
Ford,22,Pampa S 1.8,847,1997 Gasolina,1997-1
Ford,22,Pampa S 1.8,847,1997 Álcool,1997-2
Ford,22,Pampa S 1.8,847,1996 Gasolina,1996-1
Ford,22,Pampa S 1.8,847,1996 Álcool,1996-2
Ford,22,Pampa S 1.8,847,1995 Gasolina,1995-1
Ford,22,Pampa S 1.8,847,1995 Álcool,1995-2
Ford,22,Pampa S 1.8,847,1994 Gasolina,1994-1
Ford,22,Pampa S 1.8,847,1993 Gasolina,1993-1
Ford,22,Pampa S 1.8,847,1992 Gasolina,1992-1
Ford,22,Pampa S 1.8,847,1991 Gasolina,1991-1
Ford,22,Pampa S 1.8,847,1990 Gasolina,1990-1
Ford,22,Pampa S 1.8,847,1989 Gasolina,1989-1
Ford,22,Probe 2.0/2.2,848,1993 Gasolina,1993-1
Ford,22,Probe 2.0/2.2,848,1992 Gasolina,1992-1
Ford,22,Probe GT 2.5 V6,849,1995 Gasolina,1995-1
Ford,22,Probe GT 2.5 V6,849,1994 Gasolina,1994-1
Ford,22,Probe GT 2.5 V6,849,1993 Gasolina,1993-1
Ford,22,Ranger 2.5 4x2 CD TB Diesel,850,2001 Diesel,2001-3
Ford,22,Ranger 2.5 4x2 CD TB Diesel,850,2000 Diesel,2000-3
Ford,22,Ranger 2.5 4x2 CD TB Diesel,850,1999 Diesel,1999-3
Ford,22,Ranger 2.5 4x2 CD TB Diesel,850,1998 Diesel,1998-3
Ford,22,Ranger 2.5 4x2 CE Diesel,851,2001 Diesel,2001-3
Ford,22,Ranger 2.5 4x2 CE Diesel,851,2000 Diesel,2000-3
Ford,22,Ranger 2.5 4x2 CE Diesel,851,1999 Diesel,1999-3
Ford,22,Ranger 2.5 4x2 TB Diesel,852,2001 Diesel,2001-3
Ford,22,Ranger 2.5 4x2 TB Diesel,852,2000 Diesel,2000-3
Ford,22,Ranger 2.5 4x2 TB Diesel,852,1999 Diesel,1999-3
Ford,22,Ranger 2.5 4x2 TB Diesel,852,1998 Diesel,1998-3
Ford,22,Ranger 2.5 4x4 CD TB Diesel,853,2001 Diesel,2001-3
Ford,22,Ranger 2.5 4x4 CD TB Diesel,853,2000 Diesel,2000-3
Ford,22,Ranger 2.5 4x4 CD TB Diesel,853,1999 Diesel,1999-3
Ford,22,Ranger 2.5 4x4 CD TB Diesel,853,1998 Diesel,1998-3
Ford,22,Ranger 2.5 4x4 CE TB Diesel,854,2001 Diesel,2001-3
Ford,22,Ranger 2.5 4x4 CE TB Diesel,854,2000 Diesel,2000-3
Ford,22,Ranger 2.5 4x4 CE TB Diesel,854,1999 Diesel,1999-3
Ford,22,Ranger 2.5 4x4 TB Diesel,855,2001 Diesel,2001-3
Ford,22,Ranger 2.5 4x4 TB Diesel,855,2000 Diesel,2000-3
Ford,22,Ranger 2.5 4x4 TB Diesel,855,1999 Diesel,1999-3
Ford,22,Ranger 2.5 4x4 TB Diesel,855,1998 Diesel,1998-3
Ford,22,Ranger 2.5i CD,856,2001 Gasolina,2001-1
Ford,22,Ranger 2.5i CD,856,2000 Gasolina,2000-1
Ford,22,Ranger 2.5i CD,856,1999 Gasolina,1999-1
Ford,22,Ranger 2.5i CD,856,1998 Gasolina,1998-1
Ford,22,Ranger 2.5i CE,857,2001 Gasolina,2001-1
Ford,22,Ranger 2.5i CE,857,2000 Gasolina,2000-1
Ford,22,Ranger 2.5i CE,857,1999 Gasolina,1999-1
Ford,22,Ranger 2.5i CS,858,2001 Gasolina,2001-1
Ford,22,Ranger 2.5i CS,858,2000 Gasolina,2000-1
Ford,22,Ranger 2.5i CS,858,1999 Gasolina,1999-1
Ford,22,Ranger 2.5i CS,858,1998 Gasolina,1998-1
Ford,22,Ranger Black 2.0 4x2 CD TB Diesel Aut.,11234,32000 Diesel,32000-3
Ford,22,Ranger Black 2.0 4x2 CD TB Diesel Aut.,11234,2026 Diesel,2026-3
Ford,22,Ranger Black 2.0 4x2 CD TB Diesel Aut.,11234,2025 Diesel,2025-3
Ford,22,Ranger Black 2.2 4x2 CD Diesel Aut.,9359,2023 Diesel,2023-3
Ford,22,Ranger Black 2.2 4x2 CD Diesel Aut.,9359,2022 Diesel,2022-3
Ford,22,Ranger FX4 3.2 20V 4x4 CD Diesel Aut.,9772,2023 Diesel,2023-3
Ford,22,Ranger FX4 3.2 20V 4x4 CD Diesel Aut.,9772,2022 Diesel,2022-3
Ford,22,Ranger Limited 2.3 150cv CD,4998,2012 Gasolina,2012-1
Ford,22,Ranger Limited 2.3 150cv CD,4998,2011 Gasolina,2011-1
Ford,22,Ranger Limited 2.3 150cv CD,4998,2010 Gasolina,2010-1
Ford,22,Ranger Limited 2.5 16V 4x2 CD Flex,6163,2019 Gasolina,2019-1
Ford,22,Ranger Limited 2.5 16V 4x2 CD Flex,6163,2018 Gasolina,2018-1
Ford,22,Ranger Limited 2.5 16V 4x2 CD Flex,6163,2017 Gasolina,2017-1
Ford,22,Ranger Limited 2.5 16V 4x2 CD Flex,6163,2016 Gasolina,2016-1
Ford,22,Ranger Limited 2.5 16V 4x2 CD Flex,6163,2015 Gasolina,2015-1
Ford,22,Ranger Limited 2.5 16V 4x2 CD Flex,6163,2014 Gasolina,2014-1
Ford,22,Ranger Limited 2.5 16V 4x2 CD Flex,6163,2013 Gasolina,2013-1
Ford,22,Ranger Limited 3.0 PSE 4x4 CD TB Diesel,859,2012 Diesel,2012-3
Ford,22,Ranger Limited 3.0 PSE 4x4 CD TB Diesel,859,2011 Diesel,2011-3
Ford,22,Ranger Limited 3.0 PSE 4x4 CD TB Diesel,859,2010 Diesel,2010-3
Ford,22,Ranger Limited 3.0 PSE 4x4 CD TB Diesel,859,2009 Diesel,2009-3
Ford,22,Ranger Limited 3.0 PSE 4x4 CD TB Diesel,859,2008 Diesel,2008-3
Ford,22,Ranger Limited 3.0 PSE 4x4 CD TB Diesel,859,2007 Diesel,2007-3
Ford,22,Ranger Limited 3.0 PSE 4x4 CD TB Diesel,859,2006 Diesel,2006-3
Ford,22,Ranger Limited 3.0 PSE 4x4 CD TB Diesel,859,2005 Diesel,2005-3
Ford,22,Ranger Limited 3.0 V6 4x4 CD TB Die. Aut,10761,32000 Diesel,32000-3
Ford,22,Ranger Limited 3.0 V6 4x4 CD TB Die. Aut,10761,2026 Diesel,2026-3
Ford,22,Ranger Limited 3.0 V6 4x4 CD TB Die. Aut,10761,2025 Diesel,2025-3
Ford,22,Ranger Limited 3.0 V6 4x4 CD TB Die. Aut,10761,2024 Diesel,2024-3
Ford,22,Ranger Limited 3.2 4x4 CD Diesel Aut.,10741,32000 Diesel,32000-3
Ford,22,Ranger Limited 3.2 4x4 CD Diesel Aut.,10741,2023 Diesel,2023-3
Ford,22,Ranger Limited 3.2 4x4 CD Diesel Aut.,10741,2022 Diesel,2022-3
Ford,22,Ranger Limited 3.2 4x4 CD Diesel Aut.,10741,2021 Diesel,2021-3
Ford,22,Ranger Limited 3.2 4x4 CD Diesel Aut.,10741,2020 Diesel,2020-3
Ford,22,Ranger Limited 3.2 4x4 CD Diesel Aut.,10741,2019 Diesel,2019-3
Ford,22,Ranger Limited 3.2 4x4 CD Diesel Aut.,10741,2018 Diesel,2018-3
Ford,22,Ranger Limited 3.2 4x4 CD Diesel Aut.,10741,2017 Diesel,2017-3
Ford,22,Ranger Limited 3.2 4x4 CD Diesel Aut.,10741,2016 Diesel,2016-3
Ford,22,Ranger Limited 3.2 4x4 CD Diesel Aut.,10741,2015 Diesel,2015-3
Ford,22,Ranger Limited 3.2 4x4 CD Diesel Aut.,10741,2014 Diesel,2014-3
Ford,22,Ranger Limited 3.2 4x4 CD Diesel Aut.,10741,2013 Diesel,2013-3
Ford,22,Ranger Limited+ 3.0 V6 4x4 CD TB Die Aut,10762,32000 Diesel,32000-3
Ford,22,Ranger Limited+ 3.0 V6 4x4 CD TB Die Aut,10762,2026 Diesel,2026-3
Ford,22,Ranger Limited+ 3.0 V6 4x4 CD TB Die Aut,10762,2025 Diesel,2025-3
Ford,22,Ranger Limited+ 3.0 V6 4x4 CD TB Die Aut,10762,2024 Diesel,2024-3
Ford,22,Ranger Raptor 3.0 V6 Bi-Turbo 4WD AUT.,10891,32000 Gasolina,32000-1
Ford,22,Ranger Raptor 3.0 V6 Bi-Turbo 4WD AUT.,10891,2025 Gasolina,2025-1
Ford,22,Ranger Raptor 3.0 V6 Bi-Turbo 4WD AUT.,10891,2024 Gasolina,2024-1
