,URL,Fabricante,Modelo,Versao,Valor,Cidade,Ano,Combustível,Placa final,KM,Câmbio,Cor,Carroceria,Airbag motorista,Ar-condicionado,Direção hidráulica,Vidros elétricos dianteiros,Travas elétricas,Retrovisores elétricos,Alarme,Freios abs,Bancos de couro,Airbag duplo frontal,Limpador traseiro,Desembaçador traseiro,Câmbio automático,Rodas de liga leve,Tração 4x4,Ar quente,Airbags laterais,Vidros elétricos traseiros,Banco do motorista com regulagem de altura,Ajuste elétrico dos retrovisores,Adaptado para pcd,Sensor de estacionamento dianteiro,Direção elétrica,Kit visibilidade,Sensor de estacionamento traseiro,Aceita troca,Ipva pago,Motorização,Potência (cv),Torque (kgf.m),Velocidade máxima (km/h),Tempo 0-100 (s),Consumo cidade (km/l),Consumo estrada (km/l),Tração,Direção,Suspensão dianteira,Suspensão traseira,Freios dianteiros,Freios traseiros,Altura (mm),Largura (mm),Comprimento (mm),Peso (kg),Tanque (L),Entre-eixos (mm),Porta-Malas (L),Ocupantes,Cd player,Computador de bordo,Baixa quilometragem,Único dono,Airbags de cortina,Cintos três-pontos para todos os ocupantes,Controle de tração,Controle eletrônico de estabilidade (esc),Chave presencial,Encostos de cabeça no banco traseiro,Retrovisores com rebatimento elétrico,Volante com regulagem de altura e profundidade,Volante multifuncional,Bluetooth,Entradas usb,Rádio,Assistente de subida em rampa,Carregador de celular por indução,Câmera de ré,Espelhamento de celular,Farol de neblina,Fixação para cadeirinhas infantis (isofix),Start-stop,Central multimídia,Teto solar,Piloto automático adaptativo (acc),Alerta de ponto cego,Alerta de tráfego traseiro cruzado,Acendimento automático dos faróis,Banco do motorista com ajuste elétrico,Banco do motorista com aquecimento,Banco traseiro bipartido,Banco traseiro rebatível,Luz de cortesia no porta-luvas,Luz de cortesia no porta-malas,Regulagem de altura do facho dos faróis,Retrovisor interno eletrocrômico,Saídas de ar-condicionado na segunda fileira,Volante com regulagem de altura,Ar-condicionado digital,Farol alto automático,Faróis de led,Luz de condução diurna (drl),Brake light,Trio elétrico,Distribuição eletrônica de frenagem (ebd),Airbag central,Nenhuma batida,Parece novo,Pneus novos,Veículo de não fumante,Revisões realizadas,Pronta entrega,Laudo cautelar aprovado,Licenciado esse ano,Possui vistoria,Limitador de velocidade,Frenagem autônoma de emergência (aeb),Gps,Sensor de chuva,Sensor de farol,Cd player com mp3,Saldão,Possui multas,Porta-copos,Aerofólio,Garantia de fábrica,Protetor de caçamba,Capota marítima,Wi-fi,Volante com acabamento em couro,Alerta de cinto para condutor,Alerta de cinto para passageiro da primeira fila,Ar-condicionado digital de 2 zonas,7 lugares,Garantia de 1 ano,Assistente de descida,Para-choque na cor do veículo,Cluster digital,Computador de bordo digital,Chave canivete,Descanso de braço na primeira fileira,Tração dianteira,Vidros elétricos traseiros one touch,Vidros elétricos dianteiros one touch,Pneus de uso misto,Encomenda,Vidros elétricos dianteiros antiesmagamento,Vidros elétricos traseiros antiesmagamento,Airbag de joelho,Airbag de capô,Android auto sem fio,Apple carplay,Apple carplay sem fio,Câmera 360º,Seta no retrovisor,Sistema de conectividade,Rodas de aço com calotas,Android auto,Teto panorâmico,Kit multimídia com tv,Toca fitas,Mylink,Trava multilock,Airbags traseiros,Friso lateral,Caçamba de fibra,Auto hold,Ancoragem de cadeiras infantis,Farol de milha,Barras longitudinais no teto,Estepe integral,Tração traseira,Kit gnv,Apoio de cabeça para passageiros da segunda fileira,Partida por botão,Certificado,Faróis de xenônio,Estepe temporário,Pneus run flat,Leitor de placa,Assistente de manutenção de faixa,Faróis com projetor,Alerta de mudança de faixa,Capa de banco,Tração 4x4 reduzida,Entrada usb no banco de trás,Alerta de cinto para todos os ocupantes	,Lanternas traseiras de led,Sensor crepuscular,Banco do passageiro com ajuste elétrico,Veículo alienado,Bancos dianteiros com aquecimento,Pneus de uso off-road,Park assist paralelo,Calha de chuva,Freio a disco dianteiro,Ar quente (ar-condicionado)
982,https://www.mobiauto.com.br/comprar/carros/ba-salvador/kia/picanto/2015/1-0-flex/detalhes/7961259?page=detail&undefined,Kia,Picanto,1.0 (Flex),0,Salvador - BA,2015/2015,Flex,,0,Automática,Preto,Hatch,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,Sim,,Sim,,,,Sim,,,,,,,,Sim,,1.0,80 (E) / 77 (G),10.197162 (E) / 9.585333 (G),154 (E),15.1 (E),8.2 (E) / 12 (G),14.4 (E),dianteira,,"Suspensão tipo McPherson e dianteira com barra estabilizadora, roda tipo independente e molas helicoidal.","Suspensão tipo eixo de torção, roda tipo semi-independente e molas helicoidal.",Dois freios à disco com dois discos ventilados.,,1490,1595,3595,940,35,2385,292,5,Sim,Sim,,,,,,,,,,,,,Sim,Sim,,,,,Sim,,,,,,,,,,,,,,,,,,Sim,,,,,,,Sim,,,,,,,,,,,,,,,,Sim,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
983,https://www.mobiauto.com.br/comprar/carros/ba-salvador/hyundai/hb20/2018/1-6-comfort-plus-flex/detalhes/6533037?page=detail&undefined,Hyundai,HB20,1.6 Comfort Plus (Flex),R$ 56.700,Salvador - BA,2018/2018,Flex,0,68.890,Manual,Preto,Hatch,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,,Sim,Sim,Sim,,,,Sim,,Sim,Sim,,,,Sim,,,,,1.6,128 (E) / 122 (G),16.5 (E) / 16 (G),189 (E) / 185 (G),9.3 (E),8.1 (E) / 11.6 (G),9.9 (E) / 13.8 (G),Dianteira,Elétrica,"Suspensão tipo McPherson e dianteira com barra estabilizadora, roda tipo independente e molas helicoidal.","Suspensão tipo eixo de torção, roda tipo semi-independente e molas helicoidal.",Dois freios à disco ventilados,Tambor ,1470,1680,3920,1040,50,2500,300,5,Sim,Sim,,,,,,,,,,,,Sim,,,,,,,,,,Sim,,,,,,,,,,,,,,,Sim,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
984,https://www.mobiauto.com.br/comprar/carros/ba-salvador/fiat/toro/2020/endurance-1-8-at6-flex-aut/detalhes/9278472?page=detail&undefined,Fiat,Toro,Endurance 1.8 AT6 FLEX (Aut),R$ 93.900,Salvador - BA,2019/2020,Flex,6,90.647,Manual,Prata,Picapes,,Sim,,Sim,Sim,,Sim,Sim,,Sim,,Sim,Sim,,,Sim,,Sim,Sim,,,,Sim,,,,,1.8,139 (E) / 135 (G),19.3 (E) / 18.8 (G),175 (E) / 172 (G),12.2 (E),5.8 (E) / 8.3 (G),10.5 (E),dianteira,Elétrica,"Suspensão tipo McPherson e dianteira com barra estabilizadora, roda tipo independente e molas helicoidal.","Suspensão tipo multibraço e traseira com barra estabilizadora, roda tipo independente e molas helicoidal.",Dois freios à disco com dois discos ventilados.,,1735,1844,4915,1619,60,2990,,5,,Sim,,,,Sim,Sim,Sim,,Sim,,Sim,,,,,Sim,,,,,Sim,Sim,,,,,,,,,Sim,Sim,Sim,,,,,Sim,,,,,,,,,,,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
985,https://www.mobiauto.com.br/comprar/carros/ba-salvador/volkswagen/voyage/2021/1-6/detalhes/9259197?page=detail&undefined,Volkswagen,Voyage,1.6,R$ 52.900,Salvador - BA,2020/2021,Flex,3,69.010,Manual,Branco,Sedan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/C,N/C,N/C,- (E),N/C,N/C,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986,https://www.mobiauto.com.br/comprar/carros/ba-salvador/fiat/toro/2017/freedom-1-8-at6-4x2-flex/detalhes/9254851?page=detail&undefined,Fiat,Toro,Freedom 1.8 AT6 4x2 (Flex),R$ 89.900,Salvador - BA,2016/2017,Flex,8,300,Automática,Vermelho,Picapes,Sim,Sim,,Sim,Sim,,,Sim,,Sim,,,Sim,,,,,Sim,,,,,Sim,,,,,1.7,139 (E) / 135 (G),19.3 (E) / 18.8 (G),175 (E) / 172 (G),12.2 (E),5.8 (E) / 7.4 (G),10.5 (E),dianteira,,"Suspensão tipo McPherson e dianteira com barra estabilizadora, roda tipo independente e molas helicoidal.","Suspensão tipo multibraço e traseira com barra estabilizadora, roda tipo independente e molas helicoidal.",Dois freios à disco com dois discos ventilados.,,1680,1844,4915,1619,60,2990,,5,,Sim,,,,,,,,,,,,,Sim,Sim,,,,,,,,,,Sim,,,,,,,,,,,,,Sim,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
987,https://www.mobiauto.com.br/comprar/carros/ba-salvador/hyundai/hb20/2017/1-6-r-spec-aut-flex/detalhes/9507626?page=detail&undefined,Hyundai,HB20,1.6 R Spec (Aut) (Flex),R$ 59.700,Salvador - BA,2017/2017,Flex,9,68.980,Automática,Branco,Hatch,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,,,,Sim,,,,,,,,,,1.6,128 (E) / 122 (G),16.5 (E) / 16 (G),190 (E) / 186 (G),10.6 (E),7.1 (E) / 9.9 (G),9.4 (E) / 12.5 (G),Dianteira,Hidráulica,"Suspensão tipo McPherson e dianteira com barra estabilizadora, roda tipo independente e molas helicoidal.","Suspensão tipo eixo de torção, roda tipo semi-independente e molas helicoidal.",Dois freios à disco ventilados,Tambor ,1470,1680,3920,1071,50,2500,300,5,,Sim,,,,,,,,,,,,,Sim,Sim,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
988,https://www.mobiauto.com.br/comprar/carros/ba-salvador/hyundai/veloster/2013/1-6-16v-aut/detalhes/9259105?page=detail&undefined,Hyundai,Veloster,1.6 16V (aut),R$ 59.900,Salvador - BA,2012/2013,Gasolina,5,300,Manual,Preto,Hatch,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,N/C,N/C,N/C,- (G),N/C,N/C,Tração,,"tipo, dependência da roda dependência da roda","tipo, dependência da roda dependência da roda",,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
989,https://www.mobiauto.com.br/comprar/carros/ba-salvador/jeep/renegade/2018/1-8-aut-flex/detalhes/9255156?page=detail&undefined,Jeep,Renegade,1.8 (Aut) (Flex),R$ 79.900,Salvador - BA,2017/2018,Flex,7,76.086,Automática,Branco,SUV,Sim,Sim,,Sim,Sim,Sim,,Sim,,Sim,Sim,Sim,Sim,,,Sim,,Sim,,,,,Sim,,,,,1.7,132 (E) / 130 (G),19.1 (E) / 18.6 (G),182 (E) / 180 (G),11.1 (E),6.5 (E) / 9.5 (G),10.9 (E),Dianteira,Hidráulica,"Suspensão tipo McPherson e dianteira com barra estabilizadora, roda tipo independente e molas helicoidal.","Suspensão tipo McPherson e traseira com barra estabilizadora, roda tipo independente e molas helicoidal.",Discos ventilados,Discos sólidos,1666,1798,4232,1393,60,2570,260,5,,Sim,,,,,,,,,,,Sim,,,,,,,,,,,,,Sim,,,,,,,,,,,,,Sim,,,,,Sim,Sim,Sim,,,,,,,,,,,,,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
990,https://www.mobiauto.com.br/comprar/carros/ba-salvador/fiat/mobi/2018/like-1-0/detalhes/9255142?page=detail&undefined,Fiat,Mobi,Like 1.0,R$ 43.900,Salvador - BA,2018/2018,Flex,9,98.072,Manual,Vermelho,Hatch,Sim,Sim,Sim,Sim,Sim,,,Sim,,Sim,,,,,,,,,,,,,,,,,,1.0,75 (E) / 73 (G),9.9 (E) / 9.5 (G),154 (E) / 161 (G),13.4 (E),8.8 (E) / 12.7 (G),14.3 (E),dianteira,,"Suspensão tipo McPherson, roda tipo independente e molas helicoidal.","Suspensão tipo eixo de torção, roda tipo semi-independente e molas helicoidal.",Dois freios à disco.,,1502,1633,3566,933,47,2305,215,5,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sim,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
991,https://www.mobiauto.com.br/comprar/carros/ba-salvador/fiat/mobi/2018/firefly-drive-1-0-flex/detalhes/9255135?page=detail&undefined,Fiat,Mobi,FireFly Drive 1.0 (Flex),R$ 43.900,Salvador - BA,2017/2018,Flex,4,300,Manual,Branco,Hatch,Sim,Sim,,Sim,Sim,,,Sim,,Sim,Sim,Sim,,,,,,,,,,,Sim,,,,,1.0,77 (E) / 72 (G),10.9 (E) / 10.4 (G),164 (E) / 161 (G),12 (E),N/C,N/C,dianteira,,"Suspensão tipo McPherson, roda tipo independente e molas helicoidal.","Suspensão tipo eixo de torção, roda tipo semi-independente e molas helicoidal.",Dois freios à disco.,,1501,1633,3566,945,47,2305,215,5,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sim,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
992,https://www.mobiauto.com.br/comprar/carros/ba-salvador/ford/fusion/2016/2-0-ecoboost-titanium-fwd-aut/detalhes/8339232?page=detail&undefined,Ford,Fusion,2.0 EcoBoost Titanium FWD (Aut),0,Salvador - BA,2015/2016,Flex,,0,Automática,Preto,Sedan,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,234 (G),38.5 (G),195 (G),7.3 (G),7.9 (G),11.2 (G),dianteira,,"Suspensão tipo McPherson e dianteira com barra estabilizadora, roda tipo independente e molas helicoidal.","Suspensão tipo multibraço e traseira com barra estabilizadora, roda tipo independente e molas helicoidal.",Quatro freios à disco com dois discos ventilados.,,1478,2121,4871,1647,62,2850,514,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
993,https://www.mobiauto.com.br/comprar/carros/ba-salvador/renault/kangoo/2012/authentique-1-6-16v-flex-7-lug/detalhes/8338882?page=detail&undefined,Renault,Kangoo,Authentique 1.6 16V (flex) (7 lug.),0,Salvador - BA,2012/2012,Flex,,0,Manual,Branco,Monovolume,,Sim,Sim,Sim,Sim,,,,,,Sim,Sim,,,,,,,,,,,,,,,,1.6,98 (E) / 95 (G),15.295743 (E) / 15.193771 (G),160 (E) / 158 (G),13 (E) / 13 (G),N/C,N/C,dianteira,,"Suspensão tipo McPherson e dianteira com barra estabilizadora, roda tipo independente e molas helicoidal.","Suspensão tipo eixo de torção e traseira com barra estabilizadora, roda tipo independente e molas hidráulica.",Dois freios à disco com dois discos ventilados.,,1860,1672,4010,1140,52,2600,60,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
994,https://www.mobiauto.com.br/comprar/carros/ba-salvador/hyundai/hb20s/2021/1-0-evolution-flex/detalhes/8338851?page=detail&undefined,Hyundai,HB20S,1.0 Evolution (Flex),0,Salvador - BA,2021/2021,Flex,,0,Manual,Verde,Sedan,Sim,Sim,,Sim,Sim,Sim,Sim,Sim,,Sim,,,,Sim,,,,Sim,,,,Sim,Sim,,,,,1.0,80 (E) / 75 (G),10.2 (E) / 9.4 (G),162 (E),14.5 (E),9.5 (E) / 12.8 (G),10.6 (E) / 14.7 (G),Dianteira,Elétrica,"Suspensão tipo McPherson, roda tipo independente e molas helicoidal",Suspensão tipo eixo de torção e molas helicoidal,Dois freios à disco ventilados,Tambor ,1470,1720,4260,1015,50,2530,475,5,,Sim,,,,,Sim,,,,,,Sim,,Sim,,,,,,Sim,,,Sim,,,,,,,,,,,,,,,,,,,,Sim,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
995,https://www.mobiauto.com.br/comprar/carros/ba-salvador/toyota/hilux-cabine-dupla/2016/hilux-2-8-tdi-srv-cd-4x4-aut/detalhes/8338800?page=detail&undefined,Toyota,Hilux Cabine Dupla,Hilux 2.8 TDI SRV CD 4x4 (Aut),0,Salvador - BA,2016/2016,Flex,,0,Manual,Prata,Picapes,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8,177 (D),45.9 (D),N/C,- (D),9 (D),10.5 (D),4x4,,"Suspensão tipo braços triangulares e dianteira com barra estabilizadora, roda tipo independente e molas helicoidal.","Suspensão tipo eixo transversal (beam), roda tipo rígida e molas feixe de lâminas.",Dois freios à disco com dois discos ventilados.,,1855,1855,5330,1960,80,3085,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
996,https://www.mobiauto.com.br/comprar/carros/ba-salvador/honda/city/2023/exl-1-5-aut/detalhes/8338784?page=detail&undefined,Honda,City,EXL 1.5 (Aut),0,Salvador - BA,2022/2023,Flex,,0,Manual,Verde,Sedan,Sim,Sim,,Sim,Sim,,Sim,Sim,Sim,Sim,,Sim,Sim,Sim,,Sim,Sim,Sim,Sim,,,,,,Sim,,,1.5,126 (E) / 126 (G),15.8 (E) / 15.5 (G),175 (E) / 175 (G),11.3 (E) / 11.3 (G),9.2 (E) / 13.1 (G),10.5 (E) / 15.2 (G),Dianteira,Elétrica,"Suspensão tipo McPherson, roda tipo independente e molas helicoidal",Suspensão tipo eixo de torção e molas helicoidal,Discos ventilados,Tambor ,1477,1748,4549,1167,44,2600,519,5,,Sim,,,,,Sim,,,,,,Sim,Sim,Sim,Sim,,,,,Sim,,,,,,,,,,,,,,,,,,Sim,,,,,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
997,https://www.mobiauto.com.br/comprar/carros/ba-salvador/fiat/argo/2022/1-0-flex/detalhes/9560624?page=detail&undefined,Fiat,Argo,1.0 (Flex),R$ 58.990,Salvador - BA,2021/2022,Flex,4,67.513,Manual,Prata,Hatch,,Sim,,Sim,Sim,,Sim,Sim,,Sim,,,,,,Sim,,,,,,,Sim,,,Sim,Sim,,N/C,N/C,N/C,- (E),N/C,N/C,,,,,,,,,0,,,,,,,Sim,,,,Sim,,,,Sim,,,,,,,,,,,,Sim,,,,,,,,,,,Sim,Sim,,,,,Sim,,,,,,,,,,,,,,,Sim,Sim,,,,,,,,,,,,,,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
998,https://www.mobiauto.com.br/comprar/carros/ba-lauro-de-freitas/fiat/cronos/2022/drive-1-3/detalhes/9554680?page=detail&undefined,Fiat,Cronos,Drive 1.3,R$ 77.440,Lauro de Freitas - BA,2022/2022,Flex,7,65.131,Manual,Cinza,Sedan,,Sim,,Sim,Sim,,Sim,Sim,,Sim,,Sim,,,,Sim,,Sim,Sim,,,,Sim,,Sim,Sim,Sim,1.3,109 (E) / 101 (G),14.2 (E) / 13.7 (G),183 (E) / 183 (G),11.5 (E) / 11.5 (G),9.1 (E) / 13 (G),11.2 (E) / 15.9 (G),Dianteira,Elétrica,"Independente, McPherson com mola helicoidal",Eixo de torção com mola helicoidal,Discos ventilados,Tambor,1508,1726,4364,1139,48,2521,525,5,,Sim,,,,Sim,Sim,Sim,,Sim,,,Sim,Sim,Sim,Sim,Sim,,,Sim,,Sim,,,,,,,,,,,Sim,,,,,,Sim,,,,,,,,,,,,,,,Sim,Sim,,,,,,,,,,,,,,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
999,https://www.mobiauto.com.br/comprar/carros/ba-lauro-de-freitas/fiat/cronos/2022/drive-1-3/detalhes/9554603?page=detail&undefined,Fiat,Cronos,Drive 1.3,R$ 73.280,Lauro de Freitas - BA,2022/2022,Flex,2,56.031,Manual,Branco,Sedan,,Sim,,Sim,Sim,,Sim,Sim,,Sim,,Sim,,,,Sim,,Sim,Sim,,,,Sim,,Sim,Sim,Sim,1.3,109 (E) / 101 (G),14.2 (E) / 13.7 (G),183 (E) / 183 (G),11.5 (E) / 11.5 (G),9.1 (E) / 13 (G),11.2 (E) / 15.9 (G),Dianteira,Elétrica,"Independente, McPherson com mola helicoidal",Eixo de torção com mola helicoidal,Discos ventilados,Tambor,1508,1726,4364,1139,48,2521,525,5,,Sim,,,,Sim,Sim,Sim,,Sim,,,Sim,Sim,Sim,Sim,Sim,,,Sim,,Sim,,,,,,,,,,,Sim,,,,,,Sim,,,,,,,,,,,,,,,Sim,Sim,,,,,,,,,,,,,,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000,https://www.mobiauto.com.br/comprar/carros/ba-lauro-de-freitas/nissan/kicks/2022/sense-1-6/detalhes/9553512?page=detail&undefined,Nissan,Kicks,Sense 1.6,R$ 98.990,Lauro de Freitas - BA,2021/2022,Flex,4,57.751,Automática,Cinza,SUV,,Sim,,Sim,Sim,,Sim,Sim,,Sim,Sim,Sim,,,,Sim,Sim,Sim,Sim,,,,,,,Sim,Sim,1.6,114 (E) / 114 (G),15.5 (E) / 15.5 (G),173 (E) / 173 (G),11.3 (E) / 11.3 (G),7.8 (E) / 11.6 (G),9.1 (E) / 13.3 (G),Dianteira,Elétrica,"Independente, McPherson com mola helicoidal",Eixo de torção com mola helicoidal,Discos ventilados,Tambor ,1590,1760,4310,1104,41,2610,432,5,,Sim,,,Sim,Sim,,,,Sim,,Sim,Sim,Sim,Sim,Sim,Sim,,,Sim,,Sim,,,,,,,Sim,,,Sim,Sim,,,,,,,,,,,,,,,,,,,,,Sim,Sim,,,,,,,,,,,,,,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,https://www.mobiauto.com.br/comprar/carros/ba-salvador/fiat/mobi/2020/like-1-0/detalhes/9497846?page=detail&undefined,Fiat,Mobi,Like 1.0,R$ 46.900,Salvador - BA,2020/2020,Flex,,0,Manual,Branco,Hatch,,Sim,,,Sim,,,Sim,,Sim,,,,,,Sim,,,,,,,,,,Sim,Sim,1.0,75 (E) / 73 (G),9.9 (E) / 9.5 (G),154 (E) / 154 (G),13.8 (E) / 13.8 (G),8.8 (E) / 12.7 (G),9.9 (E) / 14.3 (G),Dianteira,Hidráulica,"Independente, McPherson com mola helicoidal",Eixo de torção com mola helicoidal,Discos sólidos,Tambor,1502,1633,3566,933,47,2305,215,5,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sim,Sim,,,,,,Sim,,,,,,,,,Sim,,,Sim,,Sim,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002,https://www.mobiauto.com.br/comprar/carros/ba-salvador/jeep/compass/2018/2-0-limited-high-tech-aut-flex/detalhes/8037694?page=detail&undefined,Jeep,Compass,2.0 Limited High Tech (Aut) (Flex),R$ 100.900,Salvador - BA,2018/2018,Flex,1,50.000,Automática,Vinho,SUV,Sim,Sim,,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,Sim,,Sim,,Sim,Sim,,Sim,Sim,,2.0,166 (E) / 159 (G),20.5 (E) / 19.9 (G),192 (E) / 188 (G),10.6 (E),5.5 (E) / 8.1 (G),10.5 (E),dianteira,,"Suspensão tipo McPherson e dianteira com barra estabilizadora, roda tipo independente e molas helicoidal.","Suspensão tipo McPherson e traseira com barra estabilizadora, roda tipo independente e molas helicoidal.",Quatro freios à disco com dois discos ventilados.,,1639,1819,4416,1547,60,2636,410,5,,Sim,,,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,,,Sim,,,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,,,,Sim,,,Sim,,,,,Sim,,Sim,,,,Sim,,,Sim,Sim,,,,,Sim,,,,,,,,Sim,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,
1003,https://www.mobiauto.com.br/comprar/carros/ba-salvador/chevrolet/prisma/2019/1-4-spe-4-eco-lt/detalhes/8037614?page=detail&undefined,Chevrolet,Prisma,1.4 SPE/4 Eco LT,R$ 59.900,Salvador - BA,2019/2019,Flex,7,53.000,Manual,Prata,Sedan,Sim,Sim,,Sim,Sim,Sim,,Sim,,Sim,Sim,Sim,,Sim,,Sim,,,Sim,,,,Sim,,Sim,Sim,,1.4,106 (E) / 98 (G),13.86814 (E) / 12.950396 (G),180 (E),- (E),8.5 (E) / 12.5 (G),10.5 (E) / 15.3 (G),dianteira,,,,Dois freios à disco com dois discos ventilados,,1478,1705,4282,1048,54,2528,500,5,,Sim,,,,,Sim,,,,,,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sim,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
