,URL,Fabricante,Modelo,Versao,Valor,Cidade,Ano,Combustível,Placa final,KM,Câmbio,Cor,Carroceria,Desembaçador do vidro traseiro,Computador de bordo,Aceita troca,Pronta entrega,Motorização,Potência (cv),Torque (kgf.m),Velocidade máxima (km/h),Tempo 0-100 (s),Consumo cidade (km/l),Consumo estrada (km/l),Tração,Direção,Suspensão dianteira,Suspensão traseira,Freios dianteiros,Freios traseiros,Altura (mm),Largura (mm),Comprimento (mm),Peso (kg),Tanque (L),Entre-eixos (mm),Porta-Malas (L),Ocupantes,Desembaçador traseiro,Airbag para motorista,Direção elétrica,Volante multifuncional,Airbag central,Ar condicionado digital,Veículo de não fumante,Revisões realizadas,Laudo cautelar aprovado,Possui vistoria,Ar condicionado,Controle elétrico do vidros dianteiros,Travas elétricas,Retrovisores elétricos,Alarme,Freios abs,Bancos revestidos de couro,Airbags frontais,Câmbio automático,Rodas de liga leve,Piloto automático adaptativo,Airbags laterais,Controle elétrico do vidros traseiros,Distribuição eletrônica de frenagem (ebd),Volante com ajuste de altura,Conexão usb,Rádio,Sensores de estacionamento dianteiro,Faróis de neblina,Central multimídia,Nenhuma batida,Único dono,Pneus novos,Airbag duplo frontal,Airbag motorista,Ar-condicionado,Volante com regulagem de altura,Entradas usb,Bancos de couro,Vidros elétricos dianteiros,Vidros elétricos traseiros,Farol de neblina,Piloto automático adaptativo (acc),Sensor de estacionamento dianteiro,Direção hidráulica,Limpador do vidro traseiro,Cd player,Ar quente,Banco do motorista com ajuste de altura,Brake light,Conexão bluetooth,Parece novo,Limpador traseiro,Trio elétrico,Sistema star-stop,Ajuste elétrico dos retrovisores,Ipva pago,Saldão,Aerofólio,Alerta de cinto para passageiro da primeira fila,Baixa quilometragem,Licenciado esse ano,Isofix para fixação de cadeira infantil,Banco traseiro bipartido,Banco traseiro rebatível,Cintos de três pontos para todos os ocupantes,Encosto de cabeça para todos os ocupantes,Cintos três-pontos para todos os ocupantes,Encostos de cabeça no banco traseiro,Fixação para cadeirinhas infantis (isofix),Kit visibilidade,Controle de tração,Câmera de ré,Assistente de partida em rampa,Apple carplay,Limitador de velocidade,Alerta de cinto para condutor,Controle eletrônico de estabilidade,Luz no porta-luvas,Volante com ajuste de profundidade,Controle eletrônico de estabilidade (esc),Luz de cortesia no porta-luvas,Volante com regulagem de altura e profundidade,Banco do motorista com regulagem de altura,Assistente de subida em rampa,Start-stop,Garantia de fábrica,Sensor de chuva,Sensor de farol,Cd player com mp3,Tração 4x4,Adaptado para pcd,Sensores de estacionamento traseiro,Acendimento automático dos faróis,Teto solar,Rodas de aço com calotas,Protetor de caçamba,Chave canivete,Garantia de 1 ano,Sensor de estacionamento traseiro,Bluetooth,Navegador gps,Airbags de cortina,Alerta de mudança de faixa,Frenagem autônoma de emergência,Controle automático de descida,Roteador wi-fi,Luz de condução diurna,Espelhamento da tela do celular,Retrovisores rebatíveis eletricamente,Retrovisor interno fotocrômico,Assistente de descida,Frenagem autônoma de emergência (aeb),Retrovisor interno eletrocrômico,Retrovisores com rebatimento elétrico,Espelhamento de celular,Gps,Luz de condução diurna (drl),Wi-fi,Chave presencial,Luz no porta-malas,Luz de cortesia no porta-malas,Para-choque na cor do veículo,Entrada usb no banco de trás,Tração dianteira,Friso lateral,Porta-copos,Assistente de permanência em faixa,Alerta de ponto cego,Android auto sem fio,Faróis de led,Carregador de celular por indução,Apoio de braço para o motorista,Assistente de manutenção de faixa,Descanso de braço na primeira fileira,Android auto,Vidros elétricos dianteiros one touch,Estepe integral,Mylink,Sistema de conectividade veicular,Possui multas,Volante com acabamento em couro,Encomenda,Capota marítima,Sensor crepuscular,Tração 4x4 reduzida,Tração traseira,Vidros elétricos dianteiros antiesmagamento,Vidros elétricos traseiros one touch,Vidros elétricos traseiros antiesmagamento,Seta no retrovisor,Troca de marchas no volante,Auto hold,Sensor de estacionamento lateral,Saídas de ar condicionado na segunda fileira,Sistema de conectividade,Câmera 360°,Partida por botão,Terceira fileira de bancos,7 lugares,Airbags traseiros,Farol alto automático,Computador de bordo digital,Alerta de cinto para todos os ocupantes	,Ar condicionado digital de 2 zonas,Reconhecimento de placas de trânsito,Pneus de uso misto,Blindagem,Kit multimídia com tv,Banco do motorista com aquecimento,Banco do passageiro com aquecimento,Banco do motorista com ajuste elétrico,Trava multilock,Alerta de tráfego traseiro cruzado,Saídas de ar-condicionado na segunda fileira,Toca fitas,Ar-condicionado digital,Teto panorâmico,Veículo alienado,Farol de milha,Kit gnv,Apoio de cabeça para passageiros da segunda fileira,Ar condicionado digital de 3 zonas,Airbags de joelho,Banco do passageiro com ajuste elétrico,Caçamba de fibra,Estepe temporário,Barras longitudinais no teto,Cluster digital,Regulagem de altura do facho dos faróis,Certificado,Faróis com ajuste de altura,Ar-condicionado digital de 2 zonas,Faróis de xenônio,Câmera 360º,Capa de banco,Lanternas traseiras de led,Faróis com projetor,Ancoragem de cadeiras infantis,Apoio de braço no banco traseiro,Monitoramento de pressão dos pneus,Park assist,Faróis de led matrix,Apple carplay sem fio,Calha de chuva,Alças de segurança no teto,Freio a disco dianteiro
2611,https://www.mobiauto.com.br/comprar/carros/ba-salvador/peugeot/expert/2020/1-6-hdi-business/detalhes/2914600?page=detail,Peugeot,Expert,1.6 HDi Business,0,Salvador - BA,2020/2020,Diesel,,0,Manual,Não Informada,Furgão & Van,,Sim,,,1.6,115 (D),30.6 (D),160 (D),15.6 (D),N/C,N/C,dianteira,,"Suspensão tipo McPherson e dianteira com barra estabilizadora, roda tipo independente e molas helicoidal.","Suspensão tipo trailing arm e traseira com barra estabilizadora, roda tipo independente e molas helicoidal.",Quatro freios à disco com dois discos ventilados.,,1935,1920,5309,1700,69,3275,,3,,Sim,,,,,,,,,,,Sim,,,Sim,,Sim,,,Sim,,,,Sim,Sim,Sim,,,,,,,Sim,Sim,,Sim,Sim,,,,,Sim,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2612,https://www.mobiauto.com.br/comprar/carros/ba-salvador/peugeot/boxer/2017/2-3-hdi-longo-350-15-lugares-te/detalhes/2914599?page=detail,Peugeot,Boxer,2.3 HDI Longo 350 15 Lugares TE,0,Salvador - BA,2017/2017,Diesel,,1,Manual,Não Informada,Furgão & Van,,,,,2.3,127 (D),32.6 (D),150 (D),- (D),N/C,N/C,dianteira,,"Suspensão tipo McPherson e dianteira com barra estabilizadora, roda tipo independente e molas helicoidal.","Suspensão tipo eixo transversal (beam), roda tipo rígida e molas feixe de lâminas.",Quatro freios à disco com dois discos ventilados.,,2450,1998,5599,2360,80,3700,,15,,Sim,,,,,,,,,Sim,Sim,Sim,Sim,,Sim,,Sim,,,,,,,,,,,,,,,,Sim,Sim,Sim,,,,Sim,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2613,https://www.mobiauto.com.br/comprar/carros/ba-salvador/peugeot/expert/2020/1-6-hdi-business-pack/detalhes/2914598?page=detail,Peugeot,Expert,1.6 HDi Business Pack,0,Salvador - BA,2020/2020,Diesel,,0,Manual,Não Informada,Furgão & Van,,Sim,,,1.6,115 (D),30.6 (D),160 (D),15.6 (D),N/C,N/C,dianteira,,"Suspensão tipo McPherson e dianteira com barra estabilizadora, roda tipo independente e molas helicoidal.","Suspensão tipo trailing arm e traseira com barra estabilizadora, roda tipo independente e molas helicoidal.",Quatro freios à disco com dois discos ventilados.,,1935,1920,5309,1700,69,3275,,3,,Sim,,,,,,,,,Sim,Sim,Sim,Sim,,Sim,,Sim,,,Sim,,,,Sim,Sim,Sim,,Sim,,,,,Sim,Sim,Sim,Sim,Sim,,Sim,,Sim,Sim,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2614,https://www.mobiauto.com.br/comprar/carros/ba-salvador/jeep/compass/2018/2-0-longitude-4x2-aut-flex/detalhes/11529108?page=detail,Jeep,Compass,2.0 Longitude 4x2 (Aut) (Flex),R$ 91.890,Salvador - BA,2018/2018,Flex,1,79.000,Automática,Prata,SUV,,Sim,,,2.0,166 (E) / 159 (G),20.5 (E) / 19.9 (G),192 (E) / 188 (G),10.6 (E),5.5 (E) / 8.1 (G),10.5 (E),dianteira,,"Suspensão tipo McPherson e dianteira com barra estabilizadora, roda tipo independente e molas helicoidal.","Suspensão tipo McPherson e traseira com barra estabilizadora, roda tipo independente e molas helicoidal.",Quatro freios à disco com dois discos ventilados.,,1638,1819,4416,1541,60,2636,410,5,Sim,,Sim,,,,,Sim,,,,,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,,,,Sim,Sim,,Sim,,,Sim,,,,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,Sim,Sim,Sim,Sim,,,,Sim,,,,Sim,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2615,https://www.mobiauto.com.br/comprar/carros/ba-salvador/caoa-chery/tiggo-5x/2021/1-5-txs-turbo-flex-aut/detalhes/11341133?page=detail,CAOA Chery,Tiggo 5X,1.5 TXS Turbo Flex (Aut) ,0,Salvador - BA,2020/2021,Flex,6,41.248,Automática,Não Informada,SUV,,Sim,Sim,Sim,1.5,150 (E) / 147 (G),21.4 (E) / 21.4 (G),180 (E),11 (E),6.7 (E) / 9.8 (G),8 (E) / 11.7 (G),Dianteira,Elétrica,"Suspensão tipo McPherson, roda tipo independente e molas helicoidal.","Suspensão tipo multibraço e traseira com barra estabilizadora, roda tipo independente e molas helicoidal",Discos Ventilados,Discos Sólidos,1645,1830,4338,1424,57,2630,340,5,,Sim,,,,,Sim,,,,Sim,Sim,Sim,Sim,,Sim,,Sim,,Sim,,,,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,,,,,,,,,,,,,,Sim,,,,,,,Sim,,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2616,https://www.mobiauto.com.br/comprar/carros/ba-salvador/caoa-chery/tiggo-2/2022/look-1-5-16v-flex/detalhes/10755150?page=detail,CAOA Chery,Tiggo 2,Look 1.5 16V (Flex),R$ 68.790,Salvador - BA,2021/2022,Flex,8,49.000,Manual,Branco,SUV,,Sim,,,1.5,115 (E) / 110 (G),14.8878565 (E) / 13.766169 (G),N/C,- (E),7.7 (E) / 10.9 (G),8.8 (E) / 12.3 (G),dianteira,,,,Quatro freios à disco com dois discos ventilados,,1570,1760,4200,1240,50,2555,420,5,,,,,,,,Sim,,,Sim,,,Sim,,Sim,Sim,,,Sim,,,,,,,,,,Sim,,Sim,,,,,,,,,,,,,Sim,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2617,https://www.mobiauto.com.br/comprar/carros/ba-salvador/renault/sandero/2018/expression-1-0-12v-sce-flex/detalhes/9214333?page=detail,Renault,Sandero,Expression 1.0 12V SCe (Flex),R$ 45.900,Salvador - BA,2017/2018,Flex,0,87,Manual,Preto,Hatch,Sim,Sim,Sim,,1.0,82 (E) / 79 (G),10.2 (E) / 10.5 (G),163 (E) / 160 (G),13 (E),9.5 (E) / 14.2 (G),14.1 (E),dianteira,,"Suspensão tipo McPherson, roda tipo independente e molas helicoidal.","Suspensão tipo eixo de torção, roda tipo semi-independente e molas helicoidal.",Dois freios à disco.,,1536,1733,4060,1011,50,2590,320,5,Sim,Sim,,,,,,,,,Sim,Sim,Sim,,Sim,Sim,,Sim,,,,,,Sim,Sim,Sim,Sim,,,,,,,Sim,Sim,Sim,Sim,Sim,,Sim,,,,,Sim,Sim,Sim,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2618,https://www.mobiauto.com.br/comprar/carros/ba-salvador/jeep/compass/2018/2-0-longitude-4x2-aut-flex/detalhes/3991041?page=detail,Jeep,Compass,2.0 Longitude 4x2 (Aut) (Flex),R$ 115.900,Salvador - BA,2017/2018,Flex,7,58.000,Automática,Branco,SUV,Sim,Sim,,,2.0,166 (E) / 159 (G),20.5 (E) / 19.9 (G),192 (E) / 188 (G),10.6 (E),5.5 (E) / 8.1 (G),10.5 (E),dianteira,,"Suspensão tipo McPherson e dianteira com barra estabilizadora, roda tipo independente e molas helicoidal.","Suspensão tipo McPherson e traseira com barra estabilizadora, roda tipo independente e molas helicoidal.",Quatro freios à disco com dois discos ventilados.,,1638,1819,4416,1541,60,2636,410,5,Sim,Sim,Sim,,,,,,,,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,Sim,Sim,,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,,,,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,Sim,Sim,Sim,Sim,Sim,,,,,,,Sim,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2619,https://www.mobiauto.com.br/comprar/carros/ba-salvador/audi/a5-sportback/2013/2-0-tfsi-sportback-ambiente-multitronic/detalhes/3991040?page=detail,Audi,A5 Sportback,2.0 TFSI Sportback Ambiente Multitronic,R$ 89.900,Salvador - BA,2013/2013,Gasolina,9,69.000,Automática,Azul,Hatch,Sim,Sim,,,2.0,180 (G),32.63092 (G),222 (G),8.6 (G),10.5 (G),17.2 (G),dianteira,,"Suspensão tipo multibraço e dianteira com barra estabilizadora, roda tipo independente e molas helicoidal.","Suspensão tipo multibraço e traseira com barra estabilizadora, roda tipo independente e molas helicoidal.",Quatro freios à disco com dois discos ventilados.,,1391,1854,4712,1525,65,2810,480,4,Sim,Sim,Sim,,,,,,,,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,Sim,Sim,,,,Sim,Sim,Sim,Sim,,,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sim,Sim,Sim,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2620,https://www.mobiauto.com.br/comprar/carros/ba-salvador/renault/logan/2017/expression-1-6-8v-flex/detalhes/3991039?page=detail,Renault,Logan,Expression 1.6 8V (Flex),R$ 46.900,Salvador - BA,2016/2017,Flex,2,79.000,Manual,Prata,Sedan,Sim,Sim,,,1.6,106 (E) / 98 (G),15.5 (E) / 14.5 (G),179 (E) / 177 (G),11.1 (E),7.5 (E) / 10.7 (G),12.6 (E),dianteira,,"Suspensão tipo McPherson, roda tipo independente e molas helicoidal.","Suspensão tipo eixo de torção, roda tipo semi-independente e molas helicoidal.",Dois freios à disco com dois discos ventilados.,,1529,1733,4349,1062,50,2635,510,5,Sim,Sim,,,,,,,,,Sim,Sim,Sim,,Sim,Sim,,Sim,,,,,,Sim,Sim,Sim,Sim,,,,,,,Sim,Sim,Sim,Sim,Sim,,Sim,,,,,Sim,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
